,id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
24709,100538,0,private,SF,100,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,180,30,0.17,0.01,0.0,0.0,0.0,0.0,admin,Probe,nmap
24713,100561,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,212,1,0.0,0.54,0.0,0.0,0.53,1.0,technician,Probe,portsweep
24717,100592,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,9,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
24720,100600,0,other,SF,1,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.07,255,1,0.0,0.12,0.0,0.0,0.57,0.0,superuser,Probe,satan
24722,100608,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,230,1,0.0,0.29,0.0,0.0,0.27,1.0,admin,Probe,portsweep
24727,100624,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,27,1,0.04,1.0,0.0,0.0,0.89,1.0,technician,Probe,ipsweep
24728,100628,21541,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.71,0.0,0.0,1.0,1.0,admin,Probe,portsweep
24734,100661,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,12,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
24737,100675,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,25,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
24738,100678,42746,echo,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,134,2,0.01,0.07,0.0,0.0,0.1,1.0,superuser,Probe,portsweep
24743,100706,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,29,2,0.03,1.0,0.0,0.0,0.93,1.0,admin,Probe,ipsweep
24748,100741,1,private,RSTOS0,0,0,0,0,0,0,106,0.75,0.67,0.25,0.33,0.03,255,3,0.01,0.15,0.31,0.67,0.11,0.33,technician,Probe,portsweep
24751,100755,7,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.6,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
24760,100812,0,private,SF,1,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1.0,255,12,0.05,0.95,0.13,0.0,0.82,0.0,technician,Probe,satan
24763,100824,3,private,RSTR,0,0,0,0,0,0,312,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.52,0.0,0.0,1.0,1.0,admin,Probe,portsweep
24778,100892,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,45,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
24781,100904,0,private,SF,207,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,30,30,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
24798,100972,0,mtp,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,233,1,0.0,0.25,0.0,0.0,0.48,1.0,superuser,Probe,portsweep
24802,100998,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.85,0.0,0.0,0.84,1.0,technician,Probe,portsweep
24812,101040,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,43,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
24822,101088,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,152,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
24824,101094,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,67,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
24832,101125,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,43,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
24835,101134,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,87,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
24836,101135,0,remote_job,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,52,1,0.02,1.0,0.0,0.0,0.94,1.0,superuser,Probe,ipsweep
24837,101136,0,other,REJ,0,0,0,0,0,0,412,0.08,0.0,0.91,1.0,0.0,255,1,0.0,1.0,0.11,0.0,0.89,1.0,admin,Probe,satan
24849,101177,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,56,1,0.02,1.0,0.0,0.0,0.91,1.0,technician,Probe,ipsweep
24856,101205,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.48,0.0,0.0,0.46,1.0,technician,Probe,portsweep
24858,101208,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,61,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
24862,101221,0,other,REJ,0,0,0,0,0,0,511,0.18,0.0,0.82,1.0,0.0,255,1,0.0,1.0,0.17,0.0,0.83,1.0,technician,Probe,satan
24865,101230,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.72,0.0,0.0,0.71,1.0,admin,Probe,portsweep
24868,101243,0,imap4,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,241,1,0.0,0.59,0.0,0.0,0.59,1.0,admin,Probe,portsweep
24869,101244,0,remote_job,S0,0,0,0,0,0,0,79,0.78,1.0,0.22,0.0,0.01,255,1,0.0,0.12,0.24,1.0,0.07,0.0,technician,Probe,portsweep
24872,101249,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,72,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
24875,101260,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,233,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
24878,101273,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,19,1,0.05,1.0,0.0,0.0,0.95,1.0,technician,Probe,ipsweep
24883,101295,5,nntp,SF,6,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.5,255,1,0.0,0.03,0.0,0.0,0.0,0.0,superuser,Probe,satan
24884,101296,19,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,1.0,0.0,0.0,0.99,1.0,technician,Probe,portsweep
24891,101335,0,ftp_data,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1,80,1.0,0.0,0.0,0.0,1.0,0.03,superuser,Probe,ipsweep
24897,101359,19,other,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,1.0,0.0,0.0,1.0,1.0,technician,Probe,portsweep
24898,101361,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,172,1,0.01,0.72,0.03,0.0,0.63,1.0,technician,Probe,portsweep
24904,101381,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.22,0.0,0.0,0.2,1.0,admin,Probe,portsweep
24907,101387,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,110,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
24911,101397,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,117,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
24912,101400,0,private,SF,1,0,0,0,0,0,69,0.0,0.0,0.0,0.0,0.33,255,46,0.18,0.22,0.0,0.0,0.0,0.0,admin,Probe,satan
24913,101404,0,private,SF,1,74,0,0,0,0,29,0.0,0.0,0.0,0.0,0.28,255,8,0.03,0.78,0.16,0.0,0.6,0.0,superuser,Probe,satan
24920,101440,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,220,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
24923,101450,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,49,2,0.02,1.0,0.0,0.0,0.92,1.0,technician,Probe,ipsweep
24927,101463,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,187,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
24930,101467,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,87,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
24939,101497,0,private,REJ,0,0,0,0,0,0,177,0.02,0.0,0.95,1.0,0.01,255,1,0.0,0.72,0.01,0.0,0.67,1.0,technician,Probe,satan
24944,101513,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,16,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
24952,101530,12713,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.65,0.0,0.0,1.0,1.0,technician,Probe,portsweep
24953,101536,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,36,1,0.03,1.0,0.0,0.0,0.89,1.0,technician,Probe,ipsweep
24972,101608,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,9,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
24975,101623,0,other,REJ,0,0,0,0,0,0,511,0.02,0.0,0.98,1.0,0.0,255,1,0.0,1.0,0.03,0.0,0.97,1.0,technician,Probe,satan
24983,101641,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,87,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
24986,101652,0,mtp,REJ,0,0,0,0,0,0,99,0.0,0.0,1.0,1.0,0.01,255,1,0.0,0.22,0.0,0.0,0.53,1.0,admin,Probe,portsweep
24989,101671,39487,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
24995,101701,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,43,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25002,101730,0,private,S0,0,0,0,0,0,0,466,0.06,1.0,0.93,0.0,0.0,255,1,0.0,1.0,0.09,1.0,0.91,0.0,superuser,Probe,satan
25009,101748,0,private,REJ,0,0,0,0,0,0,265,0.08,0.0,0.87,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.87,1.0,admin,Probe,satan
25026,101823,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,25,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
25029,101829,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,238,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
25031,101832,0,private,REJ,0,0,0,0,0,0,389,0.06,0.0,0.93,1.0,0.0,255,1,0.0,1.0,0.09,0.0,0.91,1.0,technician,Probe,satan
25035,101840,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,8,2,0.12,1.0,0.0,0.0,0.75,1.0,technician,Probe,ipsweep
25041,101871,0,private,REJ,0,0,0,0,0,0,334,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.52,0.0,0.0,1.0,1.0,admin,Probe,portsweep
25043,101874,0,private,SF,215,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,69,61,0.88,0.03,0.0,0.0,0.0,0.0,admin,Probe,nmap
25046,101879,12873,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.67,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
25050,101886,0,private,REJ,0,0,0,0,0,0,58,0.12,0.0,0.88,1.0,0.02,255,1,0.0,0.51,0.03,0.0,0.21,1.0,admin,Probe,satan
25052,101906,0,auth,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,1.0,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
25062,101950,0,other,REJ,0,0,0,0,0,0,421,0.08,0.0,0.91,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.9,1.0,admin,Probe,satan
25065,101958,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,103,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
25070,101972,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,195,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
25076,101986,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,58,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
25078,101990,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,194,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
25081,102012,0,other,SF,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,255,6,0.02,0.2,0.0,0.0,0.36,0.0,admin,Probe,satan
25088,102036,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,74,1,0.01,0.36,0.08,0.0,0.32,1.0,superuser,Probe,portsweep
25100,102076,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,63,1,0.02,1.0,0.0,0.0,0.94,1.0,superuser,Probe,ipsweep
25102,102078,31214,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.8,0.0,0.0,1.0,1.0,admin,Probe,portsweep
25117,102140,4,http,RSTR,0,0,0,0,0,0,175,0.0,0.0,1.0,1.0,0.01,255,63,0.25,0.36,0.0,0.0,0.93,1.0,technician,Probe,portsweep
25119,102156,0,other,REJ,0,0,0,0,0,0,511,0.06,0.0,0.94,1.0,0.0,255,1,0.0,1.0,0.03,0.0,0.97,1.0,technician,Probe,satan
25126,102184,0,private,SF,1,0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.09,255,2,0.01,0.84,0.1,0.0,0.73,0.0,technician,Probe,satan
25127,102187,39647,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
25129,102199,0,other,REJ,0,0,0,0,0,0,511,0.11,0.0,0.86,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.85,1.0,technician,Probe,satan
25131,102207,0,other,REJ,0,0,0,0,0,0,507,0.08,0.0,0.89,1.0,0.0,255,1,0.0,0.91,0.08,0.0,0.92,1.0,superuser,Probe,satan
25144,102258,0,private,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,78,1,0.01,0.87,0.9,1.0,0.0,0.0,admin,Probe,nmap
25149,102270,0,private,REJ,0,0,0,0,0,0,67,0.0,0.0,0.93,1.0,0.01,192,1,0.01,0.41,0.0,0.0,0.34,1.0,admin,Probe,satan
25153,102281,0,private,SF,100,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,85,15,0.18,0.02,0.0,0.0,0.0,0.0,admin,Probe,nmap
25157,102295,0,other,REJ,0,0,0,0,0,0,508,0.1,0.0,0.9,1.0,0.0,255,1,0.0,1.0,0.09,0.0,0.91,1.0,superuser,Probe,satan
25159,102298,0,other,S0,0,0,0,0,0,0,509,0.25,1.0,0.73,0.0,0.0,255,1,0.0,1.0,0.2,1.0,0.78,0.0,admin,Probe,satan
25167,102339,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,29,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25169,102353,6,ftp,RSTO,0,133,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,2,68,0.5,1.0,0.0,0.0,1.0,0.01,superuser,Probe,ipsweep
25174,102369,0,private,SF,1,0,0,0,0,0,114,0.0,0.0,0.0,0.0,0.68,255,134,0.53,0.05,0.0,0.0,0.0,0.0,admin,Probe,satan
25175,102377,0,private,REJ,0,0,0,0,0,0,68,0.1,0.0,0.9,1.0,0.01,255,1,0.0,0.54,0.03,0.0,0.25,1.0,superuser,Probe,satan
25177,102385,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,86,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
25179,102392,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,68,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25186,102418,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25197,102466,0,private,SF,1,0,0,0,0,0,53,0.0,0.0,0.0,0.0,0.02,255,1,0.0,0.02,0.0,0.0,0.82,0.0,superuser,Probe,satan
25199,102471,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,123,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25202,102481,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,142,1,0.01,0.32,0.0,0.0,0.3,1.0,admin,Probe,portsweep
25205,102491,14420,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.68,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
25235,102638,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,66,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
25237,102641,26608,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.74,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
25239,102643,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25241,102652,0,private,SF,1,0,0,0,0,0,30,0.0,0.0,0.0,0.0,0.17,255,5,0.02,0.65,0.05,0.0,0.55,0.0,superuser,Probe,satan
25248,102676,13738,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.68,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25251,102687,0,other,REJ,0,0,0,0,0,0,347,0.06,0.0,0.9,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.9,1.0,admin,Probe,satan
25255,102701,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,50,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25256,102704,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25260,102714,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,25,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25262,102720,0,other,REJ,0,0,0,0,0,0,511,0.08,0.0,0.89,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.85,1.0,admin,Probe,satan
25271,102760,25721,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.65,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25272,102762,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,162,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
25273,102764,0,private,REJ,0,0,0,0,0,0,187,0.02,0.0,0.95,1.0,0.01,255,1,0.0,0.76,0.01,0.0,0.71,1.0,superuser,Probe,satan
25279,102779,0,private,REJ,0,0,0,0,0,0,384,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.52,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25284,102798,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,90,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25289,102820,22921,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.73,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25294,102849,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
25295,102852,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,221,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25296,102854,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25305,102896,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,46,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25308,102900,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,36,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25311,102918,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,117,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
25317,102934,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,81,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25323,102949,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25324,102951,5010,other,RSTR,1,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.74,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25326,102953,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,7,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
25330,102974,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,78,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25340,103025,18704,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.72,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25353,103075,0,private,SF,1,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.19,255,32,0.13,0.63,0.0,0.0,0.5,0.0,superuser,Probe,satan
25362,103098,13878,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.68,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25366,103112,0,other,REJ,0,0,0,0,0,0,439,0.08,0.0,0.89,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.89,1.0,superuser,Probe,satan
25372,103149,16,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.75,0.0,0.0,0.74,1.0,superuser,Probe,portsweep
25375,103153,0,private,SF,215,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,183,151,0.83,0.01,0.0,0.0,0.0,0.0,superuser,Probe,nmap
25378,103176,0,other,REJ,0,0,0,0,0,0,510,0.08,0.0,0.92,1.0,0.0,255,1,0.0,1.0,0.06,0.0,0.94,1.0,superuser,Probe,satan
25380,103181,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,25,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
25386,103209,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,86,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25391,103227,26151,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.73,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
25394,103235,0,private,SF,1,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.69,255,9,0.04,0.41,0.02,0.0,0.27,0.0,admin,Probe,satan
25395,103238,6,ftp,RSTO,0,77,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,2,2,0.5,1.0,0.0,0.0,1.0,1.0,superuser,Probe,ipsweep
25397,103244,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,51,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25401,103257,13408,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.68,0.0,0.0,1.0,1.0,technician,Probe,portsweep
25410,103290,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,5,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
25425,103342,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,129,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25438,103390,0,hostnames,REJ,0,0,0,0,0,0,216,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.44,0.0,0.0,0.96,1.0,admin,Probe,portsweep
25439,103392,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,102,1,0.01,0.08,0.0,0.0,0.03,1.0,technician,Probe,portsweep
25440,103393,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
25441,103394,36244,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
25443,103405,0,private,SF,1,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.2,255,2,0.01,0.31,0.0,0.0,0.0,0.0,technician,Probe,satan
25448,103429,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,13,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
25450,103437,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,140,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
25451,103442,0,private,SF,1,0,0,0,0,0,35,0.0,0.0,0.0,0.0,0.2,255,57,0.22,0.24,0.0,0.0,0.04,0.0,technician,Probe,satan
25456,103459,0,klogin,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.67,0.0,0.0,1.0,1.0,admin,Probe,portsweep
